# Wordlist

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	TOKENS	STRUCTURE
4023	Xiandao	lower part of / lower reaches	677	ti⁵⁵thɛ³¹	t i ⁵⁵ + th ɛ ³¹	i n t + i n t
5609	Atsi	lower part of / lower reaches	677	a²¹o̱⁵¹	/ʔ a ²¹ + ˀ/ʔ o ⁵¹	i n t + i n t
7319	Maru	lower part of / lower reaches	677	ɔ³¹mɛ³¹	/ʔ ɔ ³¹ + m ɛ ³¹	i n t + i n t
8989	Bola	lower part of / lower reaches	677	a³¹a⁵⁵khja⁵⁵	/ʔ a ³¹ + /ʔ a ⁵⁵ + khj a ⁵⁵	i n t + i n t + i n t
10656	Lashi	lower part of / lower reaches	677	kjei³¹thaŋ³³	k j ei ³¹ + th a ŋ ³³	i m n t + i n c t
#
972	Rangoon	lukewarm (water)	968	nwe⁵⁵	n w e ⁵⁵	i m n t
2730	Achang_Longchuan	lukewarm (water)	968	lum⁵⁵	l u m ⁵⁵	i n c t
4284	Xiandao	lukewarm (water)	968	lum⁵⁵	l u m ⁵⁵	i n c t
5905	Atsi	lukewarm (water)	968	ŋje²¹	ŋ j e ²¹	i m n t
7600	Maru	lukewarm (water)	968	ŋjø³⁵	ŋ j ø ³⁵	i m n t
9284	Bola	lukewarm (water)	968	lam⁵⁵	l a m ⁵⁵	i n c t
10923	Lashi	lukewarm (water)	968	luːŋ³¹	l uː ŋ ³¹	i n c t
#
207	Rangoon	lunatic	207	ɑ⁵³ju⁵⁵	/ʔ ɑ ⁵³ + /ʔ j u ⁵⁵	i n t + i m n t
2021	Achang_Longchuan	lunatic	207	tʂo⁵⁵vən⁵⁵	tʂ o ⁵⁵ + v ə n ⁵⁵	i n t + i n c t
3674	Xiandao	lunatic	207	tʂu⁵⁵vɛn⁵⁵	tʂ u ⁵⁵ + v ɛ n ⁵⁵	i n t + i n c t
5140	Atsi	lunatic	207	pju⁵¹na²¹	p j u ⁵¹ + n a ²¹	i m n t + i n t
6907	Maru	lunatic	207	pju³¹ na³⁵	p j u ³¹ + n a ³⁵	i m n t + i n t
8544	Bola	lunatic	207	pju⁵⁵na³¹	p j u ⁵⁵ + n a ³¹	i m n t + i n t
10262	Lashi	lunatic	207	pju³¹jo³³	p j u ³¹ + /ʔ j o ³³	i m n t + i m n t
#
141	Rangoon	lung	141	a⁵³shoʔ⁴	/ʔ a ⁵³ + sʰ o ʔ ⁴	i n t + i n c t
1962	Achang_Longchuan	lung	141	a³¹tɕhot⁵³	/ʔ a ³¹ + tɕʰ o t ⁵¹	i n t + i n c t
3618	Xiandao	lung	141	a³¹chut⁵⁵	/ʔ a ³¹ + ch u t ⁵⁵	i n t + i n c t
5075	Atsi	lung	141	tsu̱t⁵⁵	ˀts u t ⁵⁵	i n c t
6849	Maru	lung	141	tsa̱t⁵⁵	ˀts a t ⁵⁵	i n c t
8482	Bola	lung	141	tsɔ̱t⁵⁵	ˀts ɔ t ⁵⁵	i n c t
10206	Lashi	lung	141	tsɔ̱t⁵⁵	ˀts ɔ t ⁵⁵	i n c t
11793	Old_Burmese	lung	141	aʔ◦chut	ʔ a ⁵³ + tɕh u t ⁴	i n t + i n c t
#
1813	Rangoon	m.o.w. borrowed from Eng. 'ounce' (=0.1 tael)	1796	ɑ̃u²²sɑ⁵³	/ʔ ɑ̃ u ∼ ²² + s ɑ ⁵³	i n N c t + i n t
#
340	Rangoon	maggot	338	lɑuʔ⁴	l ɑ u ʔ ⁴	i n N c t
2143	Achang_Longchuan	maggot	338	nuʔ⁵⁵	n u ʔ ⁵⁵	i n c t
3790	Xiandao	maggot	338	pau³¹	p au ³¹	i n t
5274	Atsi	maggot	338	luʔ²¹	l u ʔ ²¹	i n c t
7027	Maru	maggot	338	lauk³¹	l au k ³¹	i n c t
8665	Bola	maggot	338	lauʔ³¹	l au ʔ ³¹	i n c t
10378	Lashi	maggot	338	luk³¹	l u k ³¹	i n c t
#
322	Rangoon	magpie	320	tθɑ⁵³peʔ⁴lwɛ²²ŋ̊ɛ⁴	tθ ɑ ⁵³ + p e ʔ ⁴ + l w ɛ ²² + ŋ̊ ɛ ⁴	i n t + i n c t + i m n t + i n t
2125	Achang_Longchuan	magpie	320	tsi⁵⁵tʂak⁵⁵lai⁵⁵	ts i ⁵⁵ + tʂ a k ⁵⁵ + l ai ⁵⁵	i n t + i n c t + i n t
3774	Xiandao	magpie	320	tsi³⁵tʂap⁵⁵	ts i ³⁵ + tʂ a p ⁵⁵	i n t + i n c t
5256	Atsi	magpie	320	kan⁵¹koʔ⁵⁵	k a n ⁵¹ + k o ʔ ⁵⁵	i n c t + i n c t
#
391	Rangoon	maize / corn	389	pjɑ̃u⁵⁵phu⁵⁵	p j ɑ̃ u ∼ ⁵⁵ + pʰ u ⁵⁵	i m n N c t + i n t
2187	Achang_Longchuan	maize / corn	389	xau³¹tʂhuaʔ⁵⁵	x au ³¹ + tʂʰ ua ʔ ⁵⁵	i n t + i n c t
3830	Xiandao	maize / corn	389	xau³¹tʂhɔ³¹	x au ³¹ + tʂh ɔ ³¹	i n t + i n t
5324	Atsi	maize / corn	389	luŋ²¹pum²¹	l u ŋ ²¹ + p u m ²¹	i n c t + i n c t
7073	Maru	maize / corn	389	khauŋ³⁵	kh au ŋ ³⁵	i n c t
8715	Bola	maize / corn	389	khauŋ³⁵	kh au ŋ ³⁵	i n c t
10422	Lashi	maize / corn	389	la³³mə⁵³	l a ³³ + m ə ⁵³	i n t + i n t
#
1444	Rangoon	make (tea)	1433	phjɔ²²	pʰ j ɔ ²²	i m n t
3157	Achang_Longchuan	make (tea)	1433	ʂun⁵⁵	ʂ u n ⁵⁵	i n c t
4637	Xiandao	make (tea)	1433	phau³⁵	ph au ³⁵	i n t
6376	Atsi	make (tea)	1433	ŋju̱n²¹	ˀŋ j u n ²¹	i m n c t
9739	Bola	make (tea)	1433	ŋjɔ̱n³⁵	ˀŋ j ɔ n ³⁵	i m n c t
11311	Lashi	make (tea)	1433	ŋju̱ːm⁵⁵	ˀŋ j uː m ⁵⁵	i m n c t
#
1522	Rangoon	make / cause	1510	se²²	s e ²²	i n t
3233	Achang_Longchuan	make / cause	1510	si⁵⁵	s i ⁵⁵	i n t
4707	Xiandao	make / cause	1510	n̥ɔŋ⁵⁵	n̥ ɔ ŋ ⁵⁵	i n c t
6456	Atsi	make / cause	1510	na̱ŋ⁵¹	ˀn a ŋ ⁵¹	i n c t
8092	Maru	make / cause	1510	nɔ̱̃³¹	ˀn ɔ̃ ∼ ³¹	i n c t
9818	Bola	make / cause	1510	nɔ̱̃⁵⁵	ˀn ɔ̃ ∼ ⁵⁵	i n c t
11383	Lashi	make / cause	1510	lɔ̱ʔ⁵⁵	ˀl ɔ ʔ ⁵⁵	i n c t
11977	Old_Burmese	make / cause	1510	ciy	tɕ ə j ²²	i n c t
#
1090	Rangoon	make a row, racket	1086	shu²²	sʰ u ²²	i n t
2839	Achang_Longchuan	make a row, racket	1086	tɕak³¹kɔ³⁵	tɕ a k ³¹ + k ɔ ³⁵	i n c t + i n t
4366	Xiandao	make a row, racket	1086	niŋ³¹ ɲɔ³⁵	n i ŋ ³¹ + ɲ ɔ ³⁵	i n c t + i n t
6025	Atsi	make a row, racket	1086	tai²¹pjoʔ²¹lu̱m²¹	t a i ²¹ + p j o ʔ ²¹ + ˀl u m ²¹	i n N t + i m n c t + i n c t
7699	Maru	make a row, racket	1086	pjɔʔ⁵⁵la̱m³¹	p j ɔ ʔ ⁵⁵ + ˀl a m ³¹	i m n c t + i n c t
9400	Bola	make a row, racket	1086	pjaʔ³¹	p j a ʔ ³¹	i m n c t
11016	Lashi	make a row, racket	1086	pjɔːʔ³¹kɔ⁵⁵	p j ɔː ʔ ³¹ + k ɔ ⁵⁵	i m n c t + i n t
#
1323	Rangoon	make friends with	1314	meʔ⁴phwɛ⁵³	m e ʔ ⁴ + pʰ w ɛ ⁵³	i n c t + i m n t
3044	Achang_Longchuan	make friends with	1314	xot⁵⁵	x o t ⁵⁵	i n c t
9621	Bola	make friends with	1314	tu⁵⁵	t u ⁵⁵	i n t
11203	Lashi	make friends with	1314	tuː³¹	t uː ³¹	i n t
#
1485	Rangoon	make way for / give way	1474	lɑ̃⁵⁵phɛ²²	l ɑ̃ ∼ ⁵⁵ + pʰ ɛ ²²	i n c t + i n t
3196	Achang_Longchuan	make way for / give way	1474	pe⁵⁵	p e ⁵⁵	i n t
4675	Xiandao	make way for / give way	1474	pɔk⁵⁵	p ɔ k ⁵⁵	i n c t
6417	Atsi	make way for / give way	1474	jaŋ⁵⁵	/ʔ j a ŋ ⁵⁵	i m n c t
8055	Maru	make way for / give way	1474	jaŋ³⁵	/ʔ j a ŋ ³⁵	i m n c t
9779	Bola	make way for / give way	1474	jaŋ³⁵	/ʔ j a ŋ ³⁵	i m n c t
11348	Lashi	make way for / give way	1474	xəː⁵⁵	x əː ⁵⁵	i n t
#
171	Rangoon	man	171	jɑuʔ⁴tɕɑ⁵⁵	/ʔ j ɑ u ʔ ⁴ + tɕ ɑ ⁵⁵	i m n N c t + i n t
1990	Achang_Longchuan	man	171	i³¹tɕi⁵⁵	/ʔ i ³¹ + tɕ i ⁵⁵	i n t + i n t
3643	Xiandao	man	171	juʔ ³¹ɕɛ⁵⁵	/ʔ j u ʔ ³¹ + ɕ ɛ ⁵⁵	i m n c t + i n t
5105	Atsi	man	171	juʔ²¹ke⁵¹	/ʔ j u ʔ ²¹ + k e ⁵¹	i m n c t + i n t
6877	Maru	man	171	jauk³¹kai³¹	/ʔ j au k ³¹ + k ai ³¹	i m n c t + i n t
8511	Bola	man	171	jauʔ³¹kai⁵⁵	/ʔ j au ʔ ³¹ + k ai ⁵⁵	i m n c t + i n t
10234	Lashi	man	171	juʔ⁵⁵kɛ³¹	/ʔ j u ʔ ⁵⁵ + k ɛ ³¹	i m n c t + i n t
11692	Old_Burmese	man	171	yo₂k◦yaḥ	j ʊ k ⁴ + j a ⁵⁵	i n c t + i n t
#
1262	Rangoon	manage / control	1255	u⁵⁵si⁵⁵	/ʔ u ⁵⁵ + s i ⁵⁵	i n t + i n t
2996	Achang_Longchuan	manage / control	1255	kuan⁵⁵	k ua n ⁵⁵	i n c t
6195	Atsi	manage / control	1255	kon²¹	k o n ²¹	i n c t
7852	Maru	manage / control	1255	saŋ³¹	s a ŋ ³¹	i n c t
9561	Bola	manage / control	1255	saŋ⁵⁵	s a ŋ ⁵⁵	i n c t
11158	Lashi	manage / control	1255	kuːn³³	k uː n ³³	i n c t
#
259	Rangoon	mane (horse)	257	mjĩ⁵⁵lɛ²²shɑ̃²²	m j ĩ ∼ ⁵⁵ + l ɛ ²² + sʰ ɑ̃ ∼ ²²	i m n c t + i n t + i n c t
2072	Achang_Longchuan	mane (horse)	257	m̥ʐaŋ³¹tsuŋ³¹	m̥ ʐ a ŋ ³¹ + ts u ŋ ³¹	i m n c t + i n c t
5194	Atsi	mane (horse)	257	mjaŋ²¹◦m	m j a ŋ ²¹ + m	i m n c t + i
6961	Maru	mane (horse)	257	mjɔ̃³⁵tshɛ̃³¹	m j ɔ̃ ∼ ³⁵ + tsh ɛ̃ ∼ ³¹	i m n c t + i n c t
8594	Bola	mane (horse)	257	ma³¹tsuŋ³¹	m a ³¹ + ts u ŋ ³¹	i n t + i n c t
10315	Lashi	mane (horse)	257	mjaŋ³³tsham³³	m j a ŋ ³³ + tsh a m ³³	i m n c t + i n c t
#
559	Rangoon	manger	557	mjĩ⁵⁵zɑ̃u⁵⁵	m j ĩ ∼ ⁵⁵ + z ɑ̃ u ∼ ⁵⁵	i m n c t + i n N c t
2344	Achang_Longchuan	manger	557	m̥ʐaŋ³¹xʐoŋ³¹	m̥ ʐ a ŋ ³¹ + x ʐ o ŋ ³¹	i m n c t + i m n c t
5488	Atsi	manger	557	mjaŋ²¹ma̱n²¹laŋ⁵¹khaŋ²¹	m j a ŋ ²¹ + ˀm a n ²¹ + l a ŋ ⁵¹ + kʰ a ŋ ²¹	i m n c t + i n c t + i n c t + i n c t
7223	Maru	manger	557	mjɔ̃³⁵thauŋ³⁵lɔ̱̃³¹	m j ɔ̃ ∼ ³⁵ + th au ŋ ³⁵ + ˀl ɔ̃ ∼ ³¹	i m n c t + i n c t + i n c t
8877	Bola	manger	557	mjɔ̃³¹thauŋ³⁵lɔ̱̃ ³⁵	m j ɔ̃ ∼ ³¹ + th au ŋ ³⁵ + ˀl ɔ̃ ∼ ³⁵	i m n c t + i n c t + i n c t
10563	Lashi	manger	557	mjaŋ³³la̱ŋ³³	m j a ŋ ³³ + ˀl a ŋ ³³	i m n c t + i n c t
#
902	Rangoon	many / much	899	mjɑ⁵⁵	m j ɑ ⁵⁵	i m n t
2657	Achang_Longchuan	many / much	899	ȵɔ³¹	ȵ ɔ ³¹	i n t
4216	Xiandao	many / much	899	ȵɔ³¹	ȵ ɔ ³¹	i n t
5832	Atsi	many / much	899	mjo²¹	m j o ²¹	i m n t
7533	Maru	many / much	899	mjɔ³⁵	m j ɔ ³⁵	i m n t
9213	Bola	many / much	899	mja³¹	m j a ³¹	i m n t
10860	Lashi	many / much	899	mjɔː³³	m j ɔː ³³	i m n t
11693	Old_Burmese	many / much	899	myaḥ	m j a ⁵⁵	i m n t
#
258	Rangoon	mare	256	mjĩ⁵⁵mɑ⁵³	m j ĩ ∼ ⁵⁵ + m ɑ ⁵³	i m n c t + i n t
2071	Achang_Longchuan	mare	256	m̥ʐaŋ³¹tseŋ³⁵	m̥ ʐ a ŋ ³¹ + ts e ŋ ³⁵	i m n c t + i n c t
3725	Xiandao	mare	256	m̥ʐaŋ³¹mɔ³¹	m̥ʐ a ŋ ³¹ + m ɔ ³¹	i n c t + i n t
5193	Atsi	mare	256	mjaŋ²¹tsiŋ⁵¹	m j a ŋ ²¹ + ts i ŋ ⁵¹	i m n c t + i n c t
6960	Maru	mare	256	mjɔ̃³⁵tsaŋ³¹	m j ɔ̃ ∼ ³⁵ + ts a ŋ ³¹	i m n c t + i n c t
8593	Bola	mare	256	mjɔ̃³¹taŋ⁵⁵	m j ɔ̃ ∼ ³¹ + t a ŋ ⁵⁵	i m n c t + i n c t
10314	Lashi	mare	256	mjaŋ³³tsəŋ³¹	m j a ŋ ³³ + ts ə ŋ ³¹	i m n c t + i n c t
#
640	Rangoon	mark / sign	638	ɑ⁵³hmɑʔ⁴	/ʔ ɑ ⁵³ + m̥ ɑ ʔ ⁴	i n t + i n c t
2418	Achang_Longchuan	mark / sign	638	toŋ⁵⁵sɿ⁵¹	t o ŋ ⁵⁵ + s ɿ ⁵¹	i n c t + i n t
5568	Atsi	mark / sign	638	mə̆²¹tsi̱ŋ⁵⁵ko⁵¹	m ə̆ ²¹ + ˀts i ŋ ⁵⁵ + k o ⁵¹	i n t + i n c t + i n t
7288	Maru	mark / sign	638	a³¹khu³¹	/ʔ a ³¹ + kh u ³¹	i n t + i n t
8952	Bola	mark / sign	638	mə̆³¹tsə̱ŋ³⁵khɔ⁵⁵	m ə̆ ³¹ + ˀts ə ŋ ³⁵ + kh ɔ ⁵⁵	i n t + i n c t + i n t
10623	Lashi	mark / sign	638	mə̆³³ka̱³³	m ə̆ ³³ + ˀk a ³³	i n t + i n t
#
652	Rangoon	mark / trace / track	650	ɑ⁵³jɑ²²	/ʔ ɑ ⁵³ + /ʔ j ɑ ²²	i n t + i m n t
2424	Achang_Longchuan	mark / trace / track	650	a³¹ʐuai⁵⁵	/ʔ a ³¹ + ʐ uai ⁵⁵	i n t + i n t
5581	Atsi	mark / trace / track	650	ko⁵¹	k o ⁵¹	i n t
7299	Maru	mark / trace / track	650	a³¹khu³¹	/ʔ a ³¹ + kh u ³¹	i n t + i n t
8965	Bola	mark / trace / track	650	a³¹khɔ⁵⁵	/ʔ a ³¹ + kh ɔ ⁵⁵	i n t + i n t
10633	Lashi	mark / trace / track	650	a³¹kho³³	/ʔ a ³¹ + kh o ³³	i n t + i n t
#
576	Rangoon	marker (ink, carpenter's)	574	m̥ĩ²²o⁵⁵	m̥ ĩ ∼ ²² + /ʔ o ⁵⁵	i n c t + i n t
2359	Achang_Longchuan	marker (ink, carpenter's)	574	mu³¹tou⁵⁵	m u ³¹ + t ou ⁵⁵	i n t + i n t
5505	Atsi	marker (ink, carpenter's)	574	me²¹kok⁵⁵	m e ²¹ + k o k ⁵⁵	i n t + i n c t
8894	Bola	marker (ink, carpenter's)	574	mɛʔ³¹tu⁵¹	m ɛ ʔ ³¹ + t u ⁵¹	i n c t + i n t
#
1341	Rangoon	marry	1332	lɛʔ⁴thɑʔ⁴	l ɛ ʔ ⁴ + tʰ ɑ ʔ ⁴	i n c t + i n c t
3062	Achang_Longchuan	marry	1332	tsaŋ³¹i³¹ʂa⁵⁵	ts a ŋ ³¹ + /ʔ i ³¹ + ʂ a ⁵⁵	i n c t + i n t + i n t
4554	Xiandao	marry	1332	i³¹nɔ³¹ɲu⁵⁵	/ʔ i ³¹ + n ɔ ³¹ + ɲ u ⁵⁵	i n t + i n t + i n t
6274	Atsi	marry	1332	mji²¹xaŋ⁵⁵	m j i ²¹ + x a ŋ ⁵⁵	i m n t + i n c t
7919	Maru	marry	1332	mji³⁵fɔ̃⁵⁵	m j i ³⁵ + f ɔ̃ ∼ ⁵⁵	i m n t + i n c t
9639	Bola	marry	1332	mi³¹fɔ̃³⁵	m i ³¹ + f ɔ̃ ∼ ³⁵	i n t + i n c t
11220	Lashi	marry	1332	mji³³faːŋ⁵³	m j i ³³ + f aː ŋ ⁵³	i m n t + i n c t
12076	Old_Burmese	marry	1332	im◦tho₂ṅ	ʔ i m ²² + th ʊ ŋ ²²	i n c t + i n c t
#
1477	Rangoon	marry (a woman)	1466	ju²²	/ʔ j u ²²	i m n t
3188	Achang_Longchuan	marry (a woman)	1466	ʂa⁵⁵	ʂ a ⁵⁵	i n t
4668	Xiandao	marry (a woman)	1466	ɲuʔ⁵⁵	ɲ u ʔ ⁵⁵	i n c t
6409	Atsi	marry (a woman)	1466	ju⁵¹	/ʔ j u ⁵¹	i m n t
8047	Maru	marry (a woman)	1466	ju³¹	/ʔ j u ³¹	i m n t
9771	Bola	marry (a woman)	1466	ju⁵⁵	/ʔ j u ⁵⁵	i m n t
11340	Lashi	marry (a woman)	1466	juː³¹	/ʔ j uː ³¹	i m n t
#
461	Rangoon	mat	459	phjɑ²²	pʰ j ɑ ²²	i m n t
2249	Achang_Longchuan	mat	459	m̥ʐɔ³¹	m̥ ʐ ɔ ³¹	i m n t
3877	Xiandao	mat	459	ʐɯŋ³¹than⁵⁵	ʐ ɯ ŋ ³¹ + th a n ⁵⁵	i n c t + i n c t
5391	Atsi	mat	459	sai⁵⁵thuŋ⁵⁵	s a i ⁵⁵ + tʰ u ŋ ⁵⁵	i n N t + i n c t
7133	Maru	mat	459	sai³⁵thuŋ³¹	s ai ³⁵ + th u ŋ ³¹	i n t + i n c t
8780	Bola	mat	459	ʃi³¹tsɛ³¹	ʃ i ³¹ + ts ɛ ³¹	i n t + i n t
10481	Lashi	mat	459	than³³mju̱⁵⁵	th a n ³³ + ˀm j u ⁵⁵	i n c t + i m n t
#
506	Rangoon	match	504	mi⁵⁵tɕhiʔ⁴	m i ⁵⁵ + tɕʰ i ʔ ⁴	i n t + i n c t
2292	Achang_Longchuan	match	504	ʑaŋ³¹xɔ⁵⁵	ʑ a ŋ ³¹ + x ɔ ⁵⁵	i n c t + i n t
3912	Xiandao	match	504	pai³⁵fai⁵⁵	p ai ³⁵ + f ai ⁵⁵	i n t + i n t
5436	Atsi	match	504	mji²¹khjet⁵⁵	m j i ²¹ + kʰ j e t ⁵⁵	i m n t + i m n c t
7174	Maru	match	504	jaŋ³¹xɔ³¹	/ʔ j a ŋ ³¹ + x ɔ ³¹	i m n c t + i n t
8825	Bola	match	504	jaŋ³¹xɔ³¹	/ʔ j a ŋ ³¹ + x ɔ ³¹	i m n c t + i n t
10520	Lashi	match	504	mji³³pat³¹	m j i ³³ + p a t ³¹	i m n t + i n c t
#
636	Rangoon	matter / affair	634	keʔ⁴sɑ⁵³	k e ʔ ⁴ + s ɑ ⁵³	i n c t + i n t
2415	Achang_Longchuan	matter / affair	634	a⁵⁵mu⁵⁵	/ʔ a ⁵⁵ + m u ⁵⁵	i n t + i n t
3996	Xiandao	matter / affair	634	a³¹mu⁵⁵	/ʔ a ³¹ + m u ⁵⁵	i n t + i n t
5564	Atsi	matter / affair	634	a²¹mu⁵¹	/ʔ a ²¹ + m u ⁵¹	i n t + i n t
7285	Maru	matter / affair	634	a³¹mu⁵⁵	/ʔ a ³¹ + m u ⁵⁵	i n t + i n t
8949	Bola	matter / affair	634	a³¹mu³⁵	/ʔ a ³¹ + m u ³⁵	i n t + i n t
10621	Lashi	matter / affair	634	a³¹mo⁵⁵	/ʔ a ³¹ + m o ⁵⁵	i n t + i n t
#
838	Rangoon	meal	835	nɑʔ⁴	/ʔ n ɑ ʔ ⁴	i m n c t
2594	Achang_Longchuan	meal	835	mʐua⁵⁵	m ʐ ua ⁵⁵	i m n t
4161	Xiandao	meal	835	mʐɔ⁵⁵	mʐ ɔ ⁵⁵	i n t
5767	Atsi	meal	835	ma⁵¹	m a ⁵¹	i n t
7470	Maru	meal	835	ma⁵⁵	m a ⁵⁵	i n t
9150	Bola	meal	835	ta⁵⁵	t a ⁵⁵	i n t
10797	Lashi	meal	835	ma⁵⁵	m a ⁵⁵	i n t
#
637	Rangoon	means / solution	635	ni⁵⁵	n i ⁵⁵	i n t
2416	Achang_Longchuan	means / solution	635	pan³¹ȵa³⁵	p a n ³¹ + ȵ a ³⁵	i n c t + i n t
5565	Atsi	means / solution	635	lă²¹tat²¹phaʔ²¹tʃi⁵¹	l ă ²¹ + t a t ²¹ + pʰ a ʔ ²¹ + tʃ i ⁵¹	i n t + i n c t + i n c t + i n t
7286	Maru	means / solution	635	pan³⁵fa³¹	p a n ³⁵ + f a ³¹	i n c t + i n t
8950	Bola	means / solution	635	pan³⁵faʔ⁵⁵	p a n ³⁵ + f a ʔ ⁵⁵	i n c t + i n c t
#
124	Rangoon	measles	124	wɛʔ⁴tθɛʔ⁴	/ʔ w ɛ ʔ ⁴ + tθ ɛ ʔ ⁴	i m n c t + i n c t
1946	Achang_Longchuan	measles	124	kăn⁵⁵tam³¹	k ă n ⁵⁵ + t a m ³¹	i n c t + i n c t
3603	Xiandao	measles	124	phun⁵⁵thoʔ⁵⁵	ph u n ⁵⁵ + th o ʔ ⁵⁵	i n c t + i n c t
5058	Atsi	measles	124	tʃhin⁵¹	tʃʰ i n ⁵¹	i n c t
#
1397	Rangoon	measure	1386	tɑ̃i⁵⁵	t ɑ̃ i ∼ ⁵⁵	i n N c t
3111	Achang_Longchuan	measure	1386	tiak⁵⁵	t i a k ⁵⁵	i m n c t
4595	Xiandao	measure	1386	tiak⁵⁵	t i a k ⁵⁵	i m n c t
6329	Atsi	measure	1386	ke̱⁵⁵	ˀk e ⁵⁵	i n t
7969	Maru	measure	1386	ka̱⁵⁵	ˀk a ⁵⁵	i n t
9692	Bola	measure	1386	kɛ̱³⁵	ˀk ɛ ³⁵	i n t
11269	Lashi	measure	1386	kɛ̱⁵³	ˀk ɛ ⁵³	i n t
#
2574	Achang_Longchuan	measure of weight (=0.1 tael)	1828	ȵɔʔ⁵⁵	ȵ ɔ ʔ ⁵⁵	i n c t
4142	Xiandao	measure of weight (=0.1 tael)	1828	ɲɔʔ⁵⁵	ɲ ɔ ʔ ⁵⁵	i n c t
5746	Atsi	measure of weight (=0.1 tael)	1828	tʃhe²¹	tʃʰ e ²¹	i n t
9130	Bola	measure of weight (=0.1 tael)	1828	lauŋ⁵⁵	l au ŋ ⁵⁵	i n c t
10778	Lashi	measure of weight (=0.1 tael)	1828	tʃhɿ⁵⁵	tʃh ɿ ⁵⁵	i n t
#
818	Rangoon	measure of weight (=1 / 2 kilogram)	815	peʔ⁴tθɑ²²	p e ʔ ⁴ + tθ ɑ ²²	i n c t + i n t
2572	Achang_Longchuan	measure of weight (=1 / 2 kilogram)	815	tɕin³¹	tɕ i n ³¹	i n c t
4140	Xiandao	measure of weight (=1 / 2 kilogram)	815	cin⁵⁵	c i n ⁵⁵	i n c t
5744	Atsi	measure of weight (=1 / 2 kilogram)	815	kji̱n⁵⁵	ˀk j i n ⁵⁵	i m n c t
7448	Maru	measure of weight (=1 / 2 kilogram)	815	kji̱n⁵⁵	ˀk j i n ⁵⁵	i m n c t
9128	Bola	measure of weight (=1 / 2 kilogram)	815	kji̱n³⁵	ˀk j i n ³⁵	i m n c t
10776	Lashi	measure of weight (=1 / 2 kilogram)	815	kji̱n⁵⁵	ˀk j i n ⁵⁵	i m n c t
#
416	Rangoon	meat	414	ɑ⁵³tθɑ⁵⁵	/ʔ ɑ ⁵³ + tθ ɑ ⁵⁵	i n t + i n t
2210	Achang_Longchuan	meat	414	ʂua³¹	ʂ ua ³¹	i n t
3851	Xiandao	meat	414	ʂɔ³¹	ʂ ɔ ³¹	i n t
5349	Atsi	meat	414	ʃo²¹	ʃ o ²¹	i n t
7097	Maru	meat	414	ʃɔ³⁵	ʃ ɔ ³⁵	i n t
8740	Bola	meat	414	ʃa³⁵	ʃ a ³⁵	i n t
10445	Lashi	meat	414	ʃo⁵⁵	ʃ o ⁵⁵	i n t
11694	Old_Burmese	meat	414	saḥ	s a ⁵⁵	i n t
#
417	Rangoon	meat (lean)	415	ɑ⁵³tθɑ⁵⁵	/ʔ ɑ ⁵³ + tθ ɑ ⁵⁵	i n t + i n t
2211	Achang_Longchuan	meat (lean)	415	sua³¹muan⁵⁵	s ua ³¹ + m ua n ⁵⁵	i n t + i n c t
3852	Xiandao	meat (lean)	415	a³¹ʂɔ³¹	/ʔ a ³¹ + ʂ ɔ ³¹	i n t + i n t
5350	Atsi	meat (lean)	415	ʃŏ²¹ni̱k⁵⁵	ʃ ŏ ²¹ + ˀn i k ⁵⁵	i n t + i n c t
7098	Maru	meat (lean)	415	ʃɔ̆³⁵na̱k⁵⁵	ʃ ɔ̆ ³⁵ + ˀn a k ⁵⁵	i n t + i n c t
8741	Bola	meat (lean)	415	ʃă³⁵kai⁵⁵	ʃ ă ³⁵ + k ai ⁵⁵	i n t + i n t
10446	Lashi	meat (lean)	415	ʃə̆⁵⁵nə̱k⁵⁵	ʃ ə̆ ⁵⁵ + ˀn ə k ⁵⁵	i n t + i n c t
#
429	Rangoon	medicine	427	she⁵⁵	sʰ e ⁵⁵	i n t
2221	Achang_Longchuan	medicine	427	ȵ̥ɔ³¹	ȵ̥ ɔ ³¹	i n t
3861	Xiandao	medicine	427	ɲ̊ɔ³¹	ɲ̊ ɔ ³¹	i n t
5361	Atsi	medicine	427	tʃhi²¹	tʃʰ i ²¹	i n t
7109	Maru	medicine	427	tʃhik⁵⁵	tʃh i k ⁵⁵	i n c t
8752	Bola	medicine	427	tʃhɿ³⁵	tʃh ɿ ³⁵	i n t
10455	Lashi	medicine	427	tʃhei⁵⁵	tʃh ei ⁵⁵	i n t
11869	Old_Burmese	medicine	427	chiyḥ	tɕh ə j ⁵⁵	i n c t
#
1665	Rangoon	meet / come across	1650	twe⁵³	t w e ⁵³	i m n t
3369	Achang_Longchuan	meet / come across	1650	tsɿ⁵⁵	ts ɿ ⁵⁵	i n t
4831	Xiandao	meet / come across	1650	phu⁵⁵kɔ³¹	ph u ⁵⁵ + k ɔ ³¹	i n t + i n t
6600	Atsi	meet / come across	1650	χui²¹mjaŋ⁵¹	χ u i ²¹ + m j a ŋ ⁵¹	i m n t + i m n c t
8231	Maru	meet / come across	1650	mjɔ̃³¹	m j ɔ̃ ∼ ³¹	i m n c t
9959	Bola	meet / come across	1650	xu³⁵mjɔ̃⁵⁵	x u ³⁵ + m j ɔ̃ ∼ ⁵⁵	i n t + i m n c t
#
